,index,Topic,Sentiment,TweetId,TweetDate,TweetText,Sentiment
1506,1949,google,2,126522723441721345,Wed Oct 19 04:59:02 +0000 2011,AsiaClassifiedToday Thailand - Market factors to watch - Oct 19 - Reuters: Thailand - Market ... http://t.co/nNsDZgWI #asia #google #biz,2
1507,0,apple,3,126417484017451009,Tue Oct 18 22:00:51 +0000 2011,@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash. Plse consider a YouTube link in future on UR site,3
1508,1762,apple,2,125959699089719297,Mon Oct 17 15:41:47 +0000 2011,"Curso de DJ na @apple em breve, informaçoes 30114020 ou 91287199
msn: dj_sandrocosta@hotmail.com
@djtetekerbes",2
1509,1101,google,1,126528264117293056,Wed Oct 19 05:21:03 +0000 2011,#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF,1
1510,1108,google,1,126523530903953408,Wed Oct 19 05:02:15 +0000 2011,Sorry #Apple #Google and #Samsung just made you look bad. #Android is king,1
1511,1565,twitter,1,126883364887203840,Thu Oct 20 04:52:06 +0000 2011,@loveguru_b i miss my #twitter boo,1
1512,82,apple,3,126290154737504256,Tue Oct 18 13:34:53 +0000 2011,@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out,3
1513,1481,microsoft,0,126705293055889408,Wed Oct 19 17:04:30 +0000 2011,I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye,0
1514,1885,google,2,126530000303292416,Wed Oct 19 05:27:57 +0000 2011,Para el que le interese saber las características del nuevo cel que me compraré http://t.co/4JjjCqdJ El #galaxynexus de #google,2
1515,676,apple,1,125995158679461888,Mon Oct 17 18:02:41 +0000 2011,Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.,1
1516,2206,google,2,126491078797950976,Wed Oct 19 02:53:17 +0000 2011,Pas mieux \o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime,2
1517,1046,apple,0,125313086465904641,Sat Oct 15 20:52:22 +0000 2011,"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S.",0
1518,1460,microsoft,0,126744132763910144,Wed Oct 19 19:38:50 +0000 2011,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc,0
1519,770,apple,0,126409696553861121,Tue Oct 18 21:29:54 +0000 2011,Why is  #Siri always down @apple,0
1520,1553,microsoft,0,126518620095393792,Wed Oct 19 04:42:44 +0000 2011,@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft,0
1521,1639,twitter,0,126877484271665152,Thu Oct 20 04:28:44 +0000 2011,#Twitter ain't showing my current mentions or my tweets retweeted #Ughh,0
1522,2031,google,2,126507441985826816,Wed Oct 19 03:58:19 +0000 2011,#Google и #Samsung представили новый смартфон #Galaxy #Nexus на базе новой ОС #Android Ice Cream Sandwich 4.0 http://t.co/yNg45IDC,2
1523,1914,google,2,126526113131413504,Wed Oct 19 05:12:30 +0000 2011,Android fanatlarinin gozu aydin olsun :) new Android 4.0 Ice Cream Sandwich cixdi :) #android #samsung #google,2
1524,404,apple,3,125596991290998784,Sun Oct 16 15:40:30 +0000 2011,@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?,3
1525,384,apple,3,125633549847117824,Sun Oct 16 18:05:47 +0000 2011,"on that @Apple shit hard, change my twitter name to @_iFynest",3
1526,1992,google,2,126515693993738240,Wed Oct 19 04:31:06 +0000 2011,Surfactants pdf ebook:  http://t.co/JlzvsR9f #google,2
1527,1938,google,2,126523356773232641,Wed Oct 19 05:01:33 +0000 2011,Finalmente llegó el Galaxy Nexus: #Google y #Samsung acaban de hacer el tan esperado… http://t.co/2Eerkm1E #tech,2
1528,104,apple,3,126209902241787904,Tue Oct 18 08:16:00 +0000 2011,@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http://t.co/hWA4tWIc #smartphonewar,3
1529,2188,google,2,126491928320688128,Wed Oct 19 02:56:40 +0000 2011,Partage d'apps en NFC #google #nexusprime,2
1530,688,apple,1,125909565031198720,Mon Oct 17 12:22:34 +0000 2011,This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.,1
1531,1674,twitter,0,126867446220062720,Thu Oct 20 03:48:50 +0000 2011,I HATE #TWITTER,0
1532,826,apple,0,126292335540699136,Tue Oct 18 13:43:33 +0000 2011,"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.",0
1533,1240,google,1,126490137944268800,Wed Oct 19 02:49:33 +0000 2011,New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE,1
1534,62,apple,3,126316594971422720,Tue Oct 18 15:19:57 +0000 2011,@rtimbuc thx for publicly coming out out of the @Apple closet ... :),3
1535,1305,google,0,126497996350304257,Wed Oct 19 03:20:47 +0000 2011,@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze.,0
1536,852,apple,0,126148565302128640,Tue Oct 18 04:12:16 +0000 2011,@Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownrunningprograms #nohelp,0
1537,2130,google,2,126494774428565504,Wed Oct 19 03:07:59 +0000 2011,"RT @Osama11: RT @SE4mCom: استجابة الشاشة هي 0.1 وهو رقم أكثر من مرتفع في هاتف محمول 
http://t.co/N2IEuzEN #SE4m #Google #Nexus",2
1538,1262,google,1,126488304341360640,Wed Oct 19 02:42:16 +0000 2011,New Galaxy Nexus: OS Improvements -  Data Usage tools inbuilt #nexus #samsung #google #android bit.ly/nEJbyE,1
1539,223,apple,3,125989605634879488,Mon Oct 17 17:40:37 +0000 2011,@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems,3
1540,145,apple,3,126095965391298560,Tue Oct 18 00:43:15 +0000 2011,"Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding.",3
1541,1088,google,1,126533166352699392,Wed Oct 19 05:40:32 +0000 2011,RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA,1
1542,373,apple,3,125660067482697729,Sun Oct 16 19:51:09 +0000 2011,@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet.,3
1543,1825,apple,2,125219664488960000,Sat Oct 15 14:41:09 +0000 2011,@rogriffo VC Viu ontem A @Apple Estava dando IPhone 3 No Site dos estados Unidos,2
1544,1142,google,1,126506850781888512,Wed Oct 19 03:55:58 +0000 2011,Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google,1
1545,2196,google,2,126491659008610304,Wed Oct 19 02:55:36 +0000 2011,RT @twandroid: Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime,2
1546,1920,google,2,126525994348711937,Wed Oct 19 05:12:02 +0000 2011,#samsung и #google представили новый смартфон galaxy nexus #autofollow,2
1547,1274,google,1,126487082905518081,Wed Oct 19 02:37:25 +0000 2011,WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!,1
1548,1265,google,1,126488202935664640,Wed Oct 19 02:41:52 +0000 2011,RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google,1
1549,2051,google,2,126504398925996032,Wed Oct 19 03:46:13 +0000 2011,@DanyFajardo Listo Dany gracias =) ... #Google+,2
1550,2176,google,2,126492256868900865,Wed Oct 19 02:57:58 +0000 2011,Il est dispo sur developer.android.com #google #nexusprime,2
1551,9,apple,3,126405911697817600,Tue Oct 18 21:14:52 +0000 2011,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/XVcch6Os #PampersHelloApps""",3
1552,449,apple,3,125402652610797569,Sun Oct 16 02:48:16 +0000 2011,@Blackberry -vs- @Apple iPhone?,3
1553,708,apple,1,125681742760771584,Sun Oct 16 21:17:17 +0000 2011,@apple Siri is amazing,1
1554,255,apple,3,125950505389273090,Mon Oct 17 15:05:15 +0000 2011,I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple,3
1555,882,apple,0,126053722966069248,Mon Oct 17 21:55:24 +0000 2011,@apple battery life suck on iOS 5,0
1556,389,apple,3,125630955154190336,Sun Oct 16 17:55:29 +0000 2011,@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh,3
1557,1683,twitter,0,126862065649459200,Thu Oct 20 03:27:28 +0000 2011,So much garbage. #Twitter,0
1558,908,apple,0,125989051101741056,Mon Oct 17 17:38:25 +0000 2011,"“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”",0
1559,924,apple,0,125963262733991936,Mon Oct 17 15:55:56 +0000 2011,"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail",0
1560,751,apple,1,125333598197911552,Sat Oct 15 22:13:53 +0000 2011,.@apple thanks for fixing this... http://t.co/wTj1ogDO,1
1561,1756,apple,2,125970459404673026,Mon Oct 17 16:24:32 +0000 2011,"RT @mpastrana: RT @apple no pasa nada, todo esta bien, no pasa nada, todo esta en orden http://t.co/zwECWhD",2
1562,460,apple,3,125366519680086016,Sun Oct 16 00:24:42 +0000 2011,@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf,3
1563,1879,google,2,126531098279804928,Wed Oct 19 05:32:19 +0000 2011,"Non mais WTF !? RT @Twikito Google passe en HTTPS, un drame pour les statistiques http://t.co/gQIhDcEs #analytics #Google via @Zorgloob",2
1564,1224,google,1,126492242373386240,Wed Oct 19 02:57:55 +0000 2011,The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung.,1
1565,1168,google,1,126498608815149056,Wed Oct 19 03:23:13 +0000 2011,Ice Cream Sandwich's Face Unlock really works! http://t.co/2SjN2BzZ #icecreamsandwich #google #galaxynexus,1
1566,958,apple,0,125731810733867011,Mon Oct 17 00:36:14 +0000 2011,Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.,0
1567,501,apple,3,125273317673414656,Sat Oct 15 18:14:21 +0000 2011,20 min line @apple store @short pump.,3
1568,739,apple,1,125495491701125120,Sun Oct 16 08:57:11 +0000 2011,New iOS 5 update is THE BEST. iloveyou @apple,1
1569,40,apple,3,126348857071239168,Tue Oct 18 17:28:09 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/YUydxo1t #PampersHelloApps",3
1570,868,apple,0,126089287660863488,Tue Oct 18 00:16:43 +0000 2011,@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!,0
1571,731,apple,1,125547297072357376,Sun Oct 16 12:23:02 +0000 2011,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!,1
1572,539,google,3,126532820507176960,Wed Oct 19 05:39:09 +0000 2011,#Google Says ICS Is Coming To The #Nexus S And “Theoretically” Should Work With 2.3 Devices http://t.co/TY0HDQAm,3
1573,1201,google,1,126493495933403136,Wed Oct 19 03:02:54 +0000 2011,#google + #motorola + #verizon = perfect combination! &lt;3,1
1574,1339,microsoft,1,126803641486163969,Wed Oct 19 23:35:18 +0000 2011,Just participated in another #Microsoft #SQLServer certification test with #TSQL typing instead of multiple choices. Really cool.,1
1575,697,apple,1,125727629012770816,Mon Oct 17 00:19:37 +0000 2011,S/O to @apple for replacing my phone for free,1
1576,1786,apple,2,125653144993660928,Sun Oct 16 19:23:38 +0000 2011,@apple - dette blir for dumt. http://t.co/zqKMkq91,2
1577,1764,apple,2,125957826500771840,Mon Oct 17 15:34:20 +0000 2011,RT @BikerVox: http://t.co/EVItL2eO @KentStoffels @MArioMUssolini @iOS_Notch @Apple,2
1578,1371,microsoft,1,126732240368570369,Wed Oct 19 18:51:35 +0000 2011,Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/cxovk5WW #buildingwindows8 @buildwindows8 #tech #microsoft,1
1579,1145,google,1,126505384428052481,Wed Oct 19 03:50:08 +0000 2011,#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva,1
1580,1031,apple,0,125365581170999296,Sun Oct 16 00:20:58 +0000 2011,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!,0
1581,372,apple,3,125661036891226113,Sun Oct 16 19:55:00 +0000 2011,@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either,3
1582,667,apple,1,126040074595999746,Mon Oct 17 21:01:10 +0000 2011,Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1,1
1583,1431,microsoft,0,126795554079510528,Wed Oct 19 23:03:10 +0000 2011,Only people with names beginning with 'A' are getting mail this week (a la #Microsoft),0
1584,2107,google,2,126496237879959553,Wed Oct 19 03:13:47 +0000 2011,necesito encontrar tantas respuestas que no las da ni #google ni #wikipedia entonces donde?,2
1585,357,apple,3,125690764331196416,Sun Oct 16 21:53:08 +0000 2011,Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh,3
1586,967,apple,0,125708348237680640,Sun Oct 16 23:03:00 +0000 2011,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made,0
1587,783,apple,0,126389218284015616,Tue Oct 18 20:08:32 +0000 2011,@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...,0
1588,735,apple,1,125524107386302465,Sun Oct 16 10:50:53 +0000 2011,Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!,1
1589,1353,microsoft,1,126750973329817601,Wed Oct 19 20:06:01 +0000 2011,Mango shows #Microsoft still has the taste for smartphone success http://t.co/AFm8VSMm  #wp7 #mango,1
1590,1035,apple,0,125346783390990337,Sat Oct 15 23:06:16 +0000 2011,Never purchasing another item from @apple.,0
1591,970,apple,0,125691072398639104,Sun Oct 16 21:54:21 +0000 2011,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.",0
1592,1957,google,2,126521635464425472,Wed Oct 19 04:54:43 +0000 2011,Todavía existe #Google+ ?,2
1593,1911,google,2,126526781019787264,Wed Oct 19 05:15:10 +0000 2011,#Digital : Google en Twitter komen niet tot een overeenkomst voor realtime-zoekdiensten - ...  #de #google #en http://t.co/cFmZOejW,2
1594,2159,google,2,126493116554424320,Wed Oct 19 03:01:23 +0000 2011,"Hé bien c'était cool d'attendre pour voir la conférence :-), j'ai envie du #nexus #prime de #google mnt, et jouer avec #ICM #android 4.0",2
1595,2138,google,2,126494166145437696,Wed Oct 19 03:05:34 +0000 2011,"#android #ice #cream #Sandwich    #google
текст-Фото на английском
http://t.co/UK3A7JWk",2
1596,2032,google,2,126507086522748929,Wed Oct 19 03:56:54 +0000 2011,#Google sorprende de nuevo http://t.co/G7iLQLME #basedenegocios #business,2
1597,1536,microsoft,0,126573680665964544,Wed Oct 19 08:21:31 +0000 2011,"RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer",0
1598,1655,twitter,0,126871878886363136,Thu Oct 20 04:06:27 +0000 2011,#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-,0
1599,1956,google,2,126521694583132160,Wed Oct 19 04:54:57 +0000 2011,Новите #Google Presentations http://t.co/lJ1PaxvA #googledocs,2
1600,1549,microsoft,0,126546043193147394,Wed Oct 19 06:31:42 +0000 2011,"Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft",0
1601,1328,google,0,126490750958567424,Wed Oct 19 02:51:59 +0000 2011,#Google People app...the next revolution in stalking.,0
1602,1729,apple,2,126232767821381632,Tue Oct 18 09:46:51 +0000 2011,"New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/kmJ0o1Ja",2
1603,1916,google,2,126526020923834368,Wed Oct 19 05:12:08 +0000 2011,HANBELL SCREW COMPRESSORS MAINTENANCE MANUAL pdf ebook:  http://t.co/tKHMMY5Y #google,2
1604,1425,microsoft,1,126529895923843072,Wed Oct 19 05:27:32 +0000 2011,&lt;3 u #microsoft!!!,1
1605,1464,microsoft,0,126740373883191296,Wed Oct 19 19:23:54 +0000 2011,"RT @Saptha: When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail",0
1606,1555,microsoft,0,126515911321591808,Wed Oct 19 04:31:58 +0000 2011,RT @anup_pillai: How #Apple eclipsed #Microsoft | http://t.co/r6hNEtTu,0
1607,1250,google,1,126489200567664640,Wed Oct 19 02:45:50 +0000 2011,Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS,1
1608,1252,google,1,126489085102661632,Wed Oct 19 02:45:22 +0000 2011,Data Usage feature looks amazing and useful! #Google #GalaxyNexus,1
1609,2226,google,2,126489957538873344,Wed Oct 19 02:48:50 +0000 2011,"RT @twandroid: C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime",2
1610,2127,google,2,126494978561146881,Wed Oct 19 03:08:47 +0000 2011,"RT @interfase: Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, el 1er smartphone con #Android4.0 Ice Cream Sandwich h ...",2
1611,1236,google,1,126490970803027969,Wed Oct 19 02:52:52 +0000 2011,"Great, live contact management, quick contact card, add people directly to.your home screen #Android4.0 #Google",1
1612,885,apple,0,126044425964109824,Mon Oct 17 21:18:27 +0000 2011,"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?",0
1613,79,apple,3,126292279009882113,Tue Oct 18 13:43:20 +0000 2011,Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje,3
1614,1172,google,1,126497655785402368,Wed Oct 19 03:19:26 +0000 2011,Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?,1
1615,814,apple,0,126325125749542913,Tue Oct 18 15:53:51 +0000 2011,WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!,0
1616,1644,twitter,0,126876682207502336,Thu Oct 20 04:25:32 +0000 2011,#Twitter'sMalfunctioningAgain,0
1617,671,apple,1,126015087386431488,Mon Oct 17 19:21:52 +0000 2011,"#10twitterpeopleiwouldliketomeet 
@coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)",1
1618,1996,google,2,126515631980937216,Wed Oct 19 04:30:51 +0000 2011,Mukesh Ambani: #MukeshAmbani  #Mukesh #Ambani http://t.co/uMBGXvQI #google #youtube,2
1619,1798,apple,2,125526544377577472,Sun Oct 16 11:00:35 +0000 2011,@ChArEnCe RaMoS @apple jane @heiMachO @tintin_Julielmo new followers..:) na follow back ko na po kayo..:),2
1620,57,apple,3,126323533696614402,Tue Oct 18 15:47:32 +0000 2011,.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn,3
1621,133,apple,3,126110770864979968,Tue Oct 18 01:42:05 +0000 2011,One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do. But thnx for a talking Google @apple ...,3
1622,1140,google,1,126508393203642368,Wed Oct 19 04:02:06 +0000 2011,... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google,1
1623,933,apple,0,125954651152592896,Mon Oct 17 15:21:43 +0000 2011,I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.,0
1624,928,apple,0,125958961269702656,Mon Oct 17 15:38:51 +0000 2011,This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,0
1625,823,apple,0,126302386644975616,Tue Oct 18 14:23:30 +0000 2011,@apple my iPhone is charging very slowly!!!!!,0
1626,1432,microsoft,0,126793207613894659,Wed Oct 19 22:53:51 +0000 2011,#Microsoft #Outlook #2011 for #Mac #sucks… #hate,0
1627,1748,apple,2,125998496535937024,Mon Oct 17 18:15:57 +0000 2011,"querida @apple, até quando o steve vai ficar na sua pagina inicial?",2
1628,1531,microsoft,0,126579470424473600,Wed Oct 19 08:44:32 +0000 2011,#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...,0
1629,1214,google,1,126492970793971712,Wed Oct 19 03:00:49 +0000 2011,Ready for some Ice Cream Sandwich! #google #android,1
1630,504,apple,3,125266503657472000,Sat Oct 15 17:47:16 +0000 2011,@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple,3
1631,2264,google,2,126488293717192704,Wed Oct 19 02:42:13 +0000 2011,#1 #Google ranked funniest #FUNNY #tshirts on the net #Sushi #BarExam http://t.co/jSrVRFgK #lawschool #lawyers #SALE #humor #lawyers,2
1632,347,apple,3,125721197437648896,Sun Oct 16 23:54:03 +0000 2011,What? Are we not buying enough iPads already @apple ? Give us a break while we learn to cope with a post Steve Apple http://t.co/w7GTxQZ0,3
1633,386,apple,3,125633233982459904,Sun Oct 16 18:04:31 +0000 2011,"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.",3
1634,1024,apple,0,125394863255588864,Sun Oct 16 02:17:19 +0000 2011,I will never purchase another @Apple product for the rest of my life. I am glad Steve Jobs is fucking dead. MAY YOU FUCKING ROT IN HELL!!!!!,0
1635,1384,microsoft,1,126695555685560320,Wed Oct 19 16:25:49 +0000 2011,wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK,1
1636,894,apple,0,126016585348558848,Mon Oct 17 19:27:49 +0000 2011,"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?",0
1637,828,apple,0,126283602571964416,Tue Oct 18 13:08:51 +0000 2011,"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!",0
1638,2233,google,2,126489823103041537,Wed Oct 19 02:48:18 +0000 2011,Sistema de fotos panorâmicas na camera do icecream sandwich #icecreamsandwich #galaxynexus #google #samsung,2
1639,475,apple,3,125336798690942977,Sat Oct 15 22:26:36 +0000 2011,http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone,3
1640,1888,google,2,126529610614718464,Wed Oct 19 05:26:24 +0000 2011,"""Hay que darse prisa en conocer el fenómeno web... Acabará en tres ... - El… http://t.co/ynksEeUN #google",2
1641,1859,google,2,126533008760111104,Wed Oct 19 05:39:54 +0000 2011,#Google lanserar #Galaxy Nexus - tillgänglig i Europa från och med november: http://t.co/fVyNoW2p,2
1642,1790,apple,2,125621628917915648,Sun Oct 16 17:18:24 +0000 2011,yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt;  diarrhée.,2
1643,652,apple,1,126097426493878272,Tue Oct 18 00:49:03 +0000 2011,I'm loving this new IOS5 update :) @apple,1
1644,172,apple,3,126051375422504961,Mon Oct 17 21:46:05 +0000 2011,#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6,3
1645,1474,microsoft,0,126722095743893504,Wed Oct 19 18:11:16 +0000 2011,"If #Microsoft had more interoperability between their products (Xbox 360, Windows 7, Windows Phone 7, Zune) I'd be a Windows Phone user.",0
1646,1149,google,1,126504452680187905,Wed Oct 19 03:46:26 +0000 2011,"Check this video out -- Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/fiTI6ZIA 透過 @youtube #android #nexus #google",1
1647,38,apple,3,126353359962775552,Tue Oct 18 17:46:03 +0000 2011,@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone,3
1648,1554,microsoft,0,126517164416049152,Wed Oct 19 04:36:57 +0000 2011,"I wonder if I tweet Bill Gates he'll fix my laptop... 

#Microsoft
#vista
#fml",0
1649,713,apple,1,125664375364255744,Sun Oct 16 20:08:17 +0000 2011,I ♥ @Apple http://t.co/a8on3IAa,1
1650,90,apple,3,126280507729260544,Tue Oct 18 12:56:33 +0000 2011,"@AsimRang @apple @umber the podcasts feature works just fine, music purchasing is straight forward, what else do you want?",3
1651,166,apple,3,126057389333020672,Mon Oct 17 22:09:58 +0000 2011,RT @FaithMcNally: @RhiannaRaee hanging @apple in tacoma listening to the beatles!,3
1652,1205,google,1,126493365775777792,Wed Oct 19 03:02:23 +0000 2011,Galaxy Nexus = #Google #Android #Samsung - the dream team! :) http://t.co/R5juJSBr,1
1653,875,apple,0,126075115686465536,Mon Oct 17 23:20:24 +0000 2011,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6,0
1654,1730,apple,2,126215978341236736,Tue Oct 18 08:40:08 +0000 2011,@GuySie Heb je gisteren Tros Radar gezien over Apple. Garantie werd niet nagekomen door @Apple en devices zeer snel kapot.,2
1655,2102,google,2,126497063742603264,Wed Oct 19 03:17:04 +0000 2011,หน้าตาของระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich ของ #google ก็ดูดีเหมือนกันนะ,2
1656,2232,google,2,126489830677942272,Wed Oct 19 02:48:20 +0000 2011,caramba a galera da #google mandou muito bem no novo #android novidades na app da camera estão d+ #soudev \o/ quero o novo Google Nexus :D,2
1657,1093,google,1,126530924576907264,Wed Oct 19 05:31:37 +0000 2011,"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich",1
1658,1155,google,1,126503790412181504,Wed Oct 19 03:43:48 +0000 2011,"#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/vUWgyx3N #Google",1
1659,1324,google,0,126491509527805952,Wed Oct 19 02:55:00 +0000 2011,Presentation fail. #Google #Samsung,0
1660,1744,apple,2,126022708524888064,Mon Oct 17 19:52:09 +0000 2011,"Por fin Adobe para #iOS, al parecer @Apple se reconcilia en esta nueva gestión.",2
1661,1350,microsoft,1,126755232393867264,Wed Oct 19 20:22:57 +0000 2011,Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless.,1
1662,510,apple,3,125250617911418881,Sat Oct 15 16:44:09 +0000 2011,"@moLifer26 @apple When we find people standing in the middle of blood-soaked rooms saying, ""Siri told me to?"" #noreallyihearvoices",3
1663,499,apple,3,125275795252977664,Sat Oct 15 18:24:11 +0000 2011,What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok,3
1664,1737,apple,2,126138637652992001,Tue Oct 18 03:32:49 +0000 2011,"Por cierto @Apple, me sigue gustando mas MobileMe que iCloud. La sincronización de mis ordenadores, la gestión de carpetas... nada que ver.",2
1665,1388,microsoft,1,126689578886246400,Wed Oct 19 16:02:04 +0000 2011,"#Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/vv6ltkYp",1
1666,1519,microsoft,0,126628406258450432,Wed Oct 19 11:58:59 +0000 2011,Screened by RepRisk – #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft,0
1667,338,apple,3,125801811817922561,Mon Oct 17 05:14:23 +0000 2011,"Watching iGenius on @Discovery. Based on first 13 minutes, @Apple never should have gone public in 1980.",3
1668,2082,google,2,126499498133426176,Wed Oct 19 03:26:45 +0000 2011,RT @rianru: #Google представит новую версию #Android 4.0 http://t.co/mf8XE5Aw,2
